CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,DEPARTAMENTAL,FORMATO,HORARIO
12-30-0069-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO EDUCATIVO MIXTO LUNA AZUL CEMLA,PARCELAMIENTO CHIQUIRINES,37714464,JUAN JOSE TOBAR TEBALAN,BETY PATRICIA OXLAJ PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SAN MARCOS,PRESENCIAL,DIARIO
12-30-0072-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO EDUCATIVO MIXTO LUNA AZUL CEMLA,PARCELAMIENTO CHIQUIRINES,37714464,JUAN JOSE TOBAR TEBALAN,BETY PATRICIA OXLAJ PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SAN MARCOS,PRESENCIAL,FIN_DE_SEMANA
12-30-0079-46,12-107,SAN MARCOS,LA BLANCA,CENTRO EDUCATIVO CRISTO EL SALVADOR FE Y ALEGRIA NO 03,CABECERA MUNICIPAL,41856697,JUAN JOSE TOBAR TEBALAN,FELIX ALEXANDER TORREZ RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SAN MARCOS,PRESENCIAL,DIARIO
12-30-0082-46,12-093,SAN MARCOS,LA BLANCA,COLEGIO PRIVADO URBANO MIXTO LICEO MODERNO,CABECERA MUNICIPAL,30296022,JUAN JOSE TOBAR TEBALAN,MAVERIK GEYSTYNG HURTADO CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,SAN MARCOS,PRESENCIAL,DIARIO
12-30-0085-46,12-093,SAN MARCOS,LA BLANCA,COLEGIO ADVENTISTA MARANATHA,CABECERA MUNICIPAL,49582374,JUAN JOSE TOBAR TEBALAN,LILIAN ELOISA PERALTA RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SAN MARCOS,SEMIPRESENCIAL,UN_DIA_SEMANA
12-30-0087-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO EDUCATIVO MIXTO LUNA AZUL CEMLA,PARCELAMIENTO CHIQUIRINES,37714464,JUAN JOSE TOBAR TEBALAN,BETY PATRICIA OXLAJ PEREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SAN MARCOS,SEMIPRESENCIAL,UN_DIA_SEMANA
12-30-0089-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO PRIVADO URBANO MIXTO LICEO MODERNO,CABECERA MUNICIPAL,36121181,JUAN JOSE TOBAR TEBALAN,MAVERIK GEYSTYNG HURTADO CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SAN MARCOS,SEMIPRESENCIAL,UN_DIA_SEMANA
06-01-0039-46,06-001,SANTA ROSA,CUILAPA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES PROFESOR JORGE HUGO BARILLAS MENDEZ,LOTIFICACION BELLA VISTA EL CALVARIO,42997568,IRMA YOLANDA CHACON ARROYO,CARLA SELENE FORTUNY HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-01-0069-46,06-001,SANTA ROSA,CUILAPA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,LOTIFICACION BELLA VISTA BARRIO EL CALVARIO,58560517,IRMA YOLANDA CHACON ARROYO,NERY FRANCISCO MAURICIO LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-01-0091-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNOLOGICO MODERNO NUESTRA SENORA DE LA ASUNCION,ALDEA GUACAMAYAS VILLA LAURA,41064795,IRMA YOLANDA CHACON ARROYO,JULIO HILARIO SANCHEZ CARRILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-01-0099-46,06-001,SANTA ROSA,CUILAPA,ESCUELA NORMAL INTERCULTURAL,LOTIFICACION BELLA VISTA BARRIO EL CALVARIO,78865480,IRMA YOLANDA CHACON ARROYO,ANGELA RAQUEL DIVAS QUEVEDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-01-0105-46,06-039,SANTA ROSA,CUILAPA,CENTRO DE EDUCACION EXTRAESCOLAR CEEX COOPERATIVA EL RECUERDO,CENTRO CULTURAL DE LAS AMERICAS 5 CALLE 1-09 ZONA 1,78866063,JORGE BALDOMERO GONZALEZ BARRERA,ALEYDA MARGARITA MONTENEGRO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-01-0107-46,06-001,SANTA ROSA,CUILAPA,COLEGIO PARTICULAR MIXTO DIVINO NINO,COLONIA LAS VICTORIAS,59495525,IRMA YOLANDA CHACON ARROYO,LISBETH CAROLINA SEN CASUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-01-0110-46,06-039,SANTA ROSA,CUILAPA,PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA PRONEA,4 CALLE 2-55 ZONA 4 BARRIO EL LLANITO CUILAPA SANTA ROSA,30060201,JORGE BALDOMERO GONZALEZ BARRERA,JORGE BALDOMERO GONZALEZ BARRERA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,REMOTO,FLEXIBLE
06-01-0116-46,06-039,SANTA ROSA,CUILAPA,CENTRO DE EDUCACION EXTRAESCOLAR SANTA ROSITA,KILOMETRO 655 CARRETERA A EL SALVADOR ALDEA LOS ESCLAVOS CENTRO DE DETENCION PREVENTIVA EL BOQUERON,30157695,JORGE BALDOMERO GONZALEZ BARRERA,GRICELDA ESCOBAR LEMUS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-01-0118-46,06-039,SANTA ROSA,CUILAPA,CENTRO DE EDUCACION EXTRAESCOLAR CEEX DEPARTAMENTAL,4 CALLE 2-55 ZONA 4 BARRIO EL LLANITO CUILAPA SANTA ROSA,78865585,JORGE BALDOMERO GONZALEZ BARRERA,MARTA JULIA BARRERA BARRERA DE ALVAREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,SEMIPRESENCIAL,FLEXIBLE
06-01-0119-46,06-001,SANTA ROSA,CUILAPA,COLEGIO CATOLICO ECOTECNOLOGICO SAGRADO CORAZON DE JESUS,EL BOQUERON KILOMETRO 66,35702888,IRMA YOLANDA CHACON ARROYO,JUANA MARIA TELLO GARCIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-01-0122-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO,COLONIA CHINA BARRIO LA PARROQUIA,78865470,IRMA YOLANDA CHACON ARROYO,CESAR AUGUSTO MIRANDA QUINTANILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SANTA ROSA,SEMIPRESENCIAL,UN_DIA_SEMANA
06-01-0124-46,06-001,SANTA ROSA,CUILAPA,COLEGIO CATOLICO ECOTECNOLOGICO SAGRADO CORAZON DE JESUS,EL BOQUERON KILOMETRO 66,59511111,IRMA YOLANDA CHACON ARROYO,DELMY PATRICIA CONTRERAS RASHJAL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SANTA ROSA,SEMIPRESENCIAL,FIN_DE_SEMANA
06-01-0125-46,06-001,SANTA ROSA,CUILAPA,COLEGIO CATOLICO ECOTECNOLOGICO SAGRADO CORAZON DE JESUS,EL BOQUERON KILOMETRO 66,59511111,IRMA YOLANDA CHACON ARROYO,DELMY PATRICIA CONTRERAS RASHJAL,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-01-1070-46,06-001,SANTA ROSA,CUILAPA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FAMILIA,ALDEA SAN JUAN DE ARANA,77254514,IRMA YOLANDA CHACON ARROYO,DAVID GUILLERMO BARRIENTOS VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-01-1675-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO,COLONIA CHINA BARRIO LA PARROQUIA,78865470,IRMA YOLANDA CHACON ARROYO,CESAR AUGUSTO MIRANDA QUINTANILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0011-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA FRAY BARTOLOME DE LAS CASAS,78882045,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JUAN ALBERTO MONZON GARCIA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0020-46,06-027,SANTA ROSA,BARBERENA,COLEGIO TECNOLOGICO MIXTO BILINGUE BELEN,5 AVENIDA 0-24 ZONA 1 BARRIO LA IGLESIA,78871717,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ERWIN FEDERICO ZEA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0022-46,06-027,SANTA ROSA,BARBERENA,COLEGIO TECNICO INTEGRADO,LOTE 10 COLONIA LAS ESTRELLAS,78870936,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ALLAN PAOLO GIRON JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0030-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,4 CALLE 8-36 ZONA 1,78445005,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,KARLA JULISA ROMERO SERRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0032-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,4 CALLE 8-36 ZONA 1,78445005,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELMA JANETH RAMIREZ SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-02-0037-46,06-027,SANTA ROSA,BARBERENA,LICEO SAN ANTONIO,LOTE 30 SECTOR EL CAMPO ALDEA FRAY BARTOLOME DE LAS CASAS,50194872,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,BAYRON RAFAEL LOPEZ VALENZUELA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-02-0038-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA TECNOLOGICO DE SURORIENTE,4 CALLE FINAL RUTA FINCA LA CASTELLANA A UN COSTADO DE ALTOS DE BARBERENA BARBERENA SANTA ROSA,78232493,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GLORIA LIZBETH CASTANEDA BARRERA DE HERNANDEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0076-46,06-039,SANTA ROSA,BARBERENA,CENTRO DE EDUCACION EXTRAESCOLAR ESCUELA DE CAFICULTURA,FINCA LAS FLORES,31692818,JORGE BALDOMERO GONZALEZ BARRERA,WENDY CAROLINA FUENTES ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-02-0077-46,06-027,SANTA ROSA,BARBERENA,COLEGIO PARTICULAR MIXTO SAN FRANCISCO DE ASIS,COLONIA SAN GABRIEL,78871692,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,MARIO ARTURO GALINDO JUAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0080-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4 AVENIDA 1-074 ZONA 1,78227801,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GUILLERMO ARTURO LINARES VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0081-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4 AVENIDA 1-074 ZONA 1,78227801,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSE ANTONIO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0083-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4 AVENIDA 1-074 ZONA 1,78227801,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GUILLERMO ARTURO LINARES VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0084-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4 AVENIDA 1-074 ZONA 1,78227801,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSE ANTONIO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0085-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4 AVENIDA 1-074 ZONA 1,78227801,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSE ANTONIO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-02-0091-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO BILINGUE CAMPO VERDE,4 CALLE FINAL BARBERENA SANTA ROSA,78870260,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,CATHERINE BETSUA MORALES ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,SEMIPRESENCIAL,FLEXIBLE
06-02-0093-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSE,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIOCESIS DE SANTA ROSA DE LIMA PASTORAL SOCIAL CARITAS,78871400,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELIO NOE LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0095-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4 AVENIDA 1-074 ZONA 1,78227801,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,JOSE ANTONIO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SANTA ROSA,SEMIPRESENCIAL,FIN_DE_SEMANA
06-02-0096-46,06-027,SANTA ROSA,BARBERENA,LICEO SAN ANTONIO,LOTE 30 SECTOR EL CAMPO,42129001,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,BAYRON RAFAEL LOPEZ VALENZUELA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SANTA ROSA,SEMIPRESENCIAL,UN_DIA_SEMANA
06-02-0099-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSE,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIOCESIS DE SANTA ROSA DE LIMA,78871400,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ULYSSES REYNALDO RAMIREZ ROLDAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SANTA ROSA,SEMIPRESENCIAL,FIN_DE_SEMANA
06-02-0101-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,4 CALLE 8-36 ZONA 1,78445005,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELMA JANETH RAMIREZ SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SANTA ROSA,SEMIPRESENCIAL,FIN_DE_SEMANA
06-02-0102-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4 AVENIDA 1-074 ZONA 1 BARBERENA,78227801,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,GUILLERMO ARTURO LINARES VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-0448-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,4 CALLE 8-36 ZONA 1,78445005,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELMA JANETH RAMIREZ SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-1094-46,06-027,SANTA ROSA,BARBERENA,COLEGIO PARTICULAR LICEO MIXTO GUADALUPANO,5 AVENIDA 2-37 ZONA 1,78871327,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,SINDY GABRIELA CANO RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-1242-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSE,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIOCESIS DE SANTA ROSA DE LIMA,78871400,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ELIO NOE LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-02-1941-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSE,ALDEA UTZUMAZATE A LA PAR DEL OBISPADO DE LA DIOCESIS DE SANTA ROSA DE LIMA,78871400,YESENIA ALEJANDRA HERRERA MONTERROSO DE PIVARAL,ULYSSES REYNALDO RAMIREZ ROLDAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-03-0021-46,06-005,SANTA ROSA,SANTA ROSA DE LIMA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,AVENIDA PROF ANGEL GABRIEL ERICASTILLA BARRIO EL CALVARIO ZONA 1,40738811,DELIA JUDITH HERNANDEZ CARIAS,LIDIA ESTELA SALAZAR ARREDONDO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-03-1829-46,06-005,SANTA ROSA,SANTA ROSA DE LIMA,LICEO MIXTO DE EDUCACION PRESBITERO GUILLERMO JAGENEAU,ALDEA LAGUNA PEREIRA,55789212,DELIA JUDITH HERNANDEZ CARIAS,ROSAURA BARRIENTOS CALDERON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-04-0028-46,06-040,SANTA ROSA,CASILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CALLE PRINCIPAL,41280696,BRENDA GRISEL GARCIA BATRES DE DONIS,NADIA FERNANDA DAVILA MAYEN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-04-0045-46,06-024,SANTA ROSA,CASILLAS,CENTRO EDUCATIVO AYARZA CEA,ALDEA AYARZA,53225227,BAIRON ROMIL FIGUEROA DIAZ,GLENDA AMARILIS ARRIAGA MEDRANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-04-0046-46,06-040,SANTA ROSA,CASILLAS,INSTITUTO POR COOPERATIVA DE DIVERSIFICADO,CABECERA MUNICIPAL,31108329,BRENDA GRISEL GARCIA BATRES DE DONIS,AURA ENCARNACION CORTEZ GARCIA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-04-0057-46,06-024,SANTA ROSA,CASILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA AYARZA,55737074,BAIRON ROMIL FIGUEROA DIAZ,JOSE MISRRAIN SANTOS BARRERA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-04-2039-46,06-024,SANTA ROSA,CASILLAS,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,ALDEA AYARZA,59936632,BAIRON ROMIL FIGUEROA DIAZ,LUIS FERNANDO RIVAS CEBALLOS,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-05-0009-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,77930867,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,JUNIOR YESMIN MORALES ESTRADA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-05-0018-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,LICEO SAN RAFAEL,ZONA 0 BARRIO EL BORBOLLON,47329234,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,DARLIN MABEL MIJANGOS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-05-0021-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,LICEO SAN RAFAEL,ZONA 0 BARRIO EL BORBOLLON,47329234,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,DARLIN MABEL MIJANGOS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-05-0028-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,LICEO SAN RAFAEL,ZONA 0 BARRIO EL BORBOLLON,47329234,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,DARLIN MABEL MIJANGOS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-05-0030-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,LICEO SAN RAFAEL,ZONA 0 BARRIO EL BORBOLLON,47329234,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,DARLIN MABEL MIJANGOS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SANTA ROSA,SEMIPRESENCIAL,FIN_DE_SEMANA
06-06-0016-46,06-008,SANTA ROSA,ORATORIO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL MANGON,36300096,ADELSO FRANCO FLORES,GUSTAVO ADOLFO SILVA HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
06-06-0023-46,06-009,SANTA ROSA,ORATORIO,COLEGIO PARTICULAR MIXTO BILINGUE VILLA REAL,CABECERA MUNICIPAL,78804742,ADELSO FRANCO FLORES,HECTOR MANUEL MORAN DIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-06-0024-46,06-008,SANTA ROSA,ORATORIO,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSENANZA,CABECERA MUNICIPAL,42231004,ADELSO FRANCO FLORES,FERNANDO ARREDONDO SALAZAR,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,SANTA ROSA,PRESENCIAL,FIN_DE_SEMANA
06-06-0025-46,06-009,SANTA ROSA,ORATORIO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA,ALDEA LA PROVIDENCIA ORATORIO SANTA ROSA,42830085,ADELSO FRANCO FLORES,ALVIN ALEXANDER ROCA LIMA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,SANTA ROSA,PRESENCIAL,DIARIO
